#name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,proteinID,alignID
"ENST00000595740.1","chr19","+","41750976","41756635","41755638","41756635","4","41750976,41751642,41755519,41756599,","41751222,41751748,41755702,41756635,","M0QYD3","uc060zcn.1"
"ENST00000199764.7","chr19","+","41755529","41772211","41755638","41766259","6","41755529,41756599,41761248,41761968,41766182,41770801,","41755702,41756959,41761527,41762223,41766299,41772211,","P40199","uc032hyc.3"
"ENST00000819471.1","chr19","-","41756760","41759371","41756760","41756760","2","41756760,41759026,","41758081,41759371,","","uc344wso.1"
"ENST00000819470.1","chr19","-","41757834","41797569","41757834","41757834","2","41757834,41797459,","41758081,41797569,","","uc344wsn.1"
"ENST00000601409.1","chr19","-","41757897","41786893","41757897","41757897","2","41757897,41786510,","41758081,41786893,","","uc060zco.1"
"ENST00000819626.1","chr19","-","41774932","41785728","41774932","41774932","2","41774932,41785662,","41775328,41785728,","","uc344wyn.1"
"ENST00000357396.8","chr19","+","41796586","41811554","41796677","41811237","7","41796586,41797588,41808812,41809964,41810322,41810831,41811171,","41796741,41797948,41808930,41810017,41810354,41810897,41811554,","P40198","uc032hyd.3"
"ENST00000595255.1","chr19","+","41796589","41809621","41796589","41796589","4","41796589,41797588,41807110,41808812,","41796741,41797948,41807244,41809621,","","uc060zcp.1"
"ENST00000630848.2","chr19","+","41796589","41811553","41796677","41810896","6","41796589,41797588,41808812,41810322,41810831,41811171,","41796741,41797948,41808930,41810354,41810897,41811553,","P40198","uc060zcq.1"
"ENST00000599305.1","chr19","+","41796601","41798036","41796601","41796601","2","41796601,41797588,","41796741,41798036,","","uc060zcr.1"
"ENST00000415495.5","chr19","+","41796616","41811553","41796677","41807220","8","41796616,41797588,41807110,41808815,41809964,41810322,41810831,41811171,","41796741,41797948,41807617,41808930,41810017,41810354,41810897,41811553,","P40198","uc060zcs.1"
"ENST00000344550.4","chr19","+","41796623","41811551","41796677","41810896","6","41796623,41797588,41808812,41810322,41810831,41811223,","41796741,41797948,41808930,41810354,41810897,41811551,","P40198","uc032hye.2"
"ENST00000596544.1","chr19","+","41797152","41797941","41797644","41797941","2","41797152,41797588,","41797273,41797941,","M0QXR5","uc060zct.1"
"ENST00000819834.1","chr19","-","41798837","41800695","41798837","41798837","3","41798837,41799949,41800461,","41799077,41800035,41800695,","","uc344xgj.1"
"ENST00000819944.1","chr19","-","41801502","41801811","41801502","41801502","1","41801502,","41801811,","","uc344xkp.1"
"ENST00000599662.1","chr19","+","41808812","41810031","41808812","41808812","2","41808812,41809299,","41808930,41810031,","","uc060zcu.1"
"ENST00000599047.1","chr19","+","41829691","41830938","41829691","41829691","2","41829691,41830317,","41830017,41830938,","","uc286pmk.1"
"ENST00000614316.1","chr19","-","41833685","41835950","41833685","41833685","1","41833685,","41835950,","","uc060zcv.1"
"ENST00000343055.5","chr19","-","41837073","41843727","41837142","41839285","5","41837073,41837934,41839179,41839507,41843577,","41837345,41838261,41839405,41839583,41843727,","Q6UWN0","uc032hyh.2"
"ENST00000609812.6","chr19","-","41837073","41844683","41837142","41839285","5","41837073,41837934,41838880,41839218,41843577,","41837345,41838261,41839024,41839405,41844683,","Q6UWN0","uc032hyg.3"
"ENST00000601246.5","chr19","-","41837073","41844697","41837142","41839285","6","41837073,41837934,41839179,41839507,41843577,41844672,","41837345,41838261,41839405,41839583,41843727,41844697,","Q6UWN0","uc060zcw.1"
"ENST00000601660.5","chr19","+","41844742","41852327","41847428","41849136","7","41844742,41847424,41847735,41848451,41848754,41849129,41850311,","41845003,41847652,41847881,41848528,41848975,41849256,41852327,","Q8IXT2","uc002orr.2"
"ENST00000600017.5","chr19","+","41844945","41848844","41847428","41848844","5","41844945,41847424,41847735,41848451,41848794,","41845003,41847652,41847881,41848528,41848844,","M0R2D7","uc060zcx.1"
"ENST00000596827.5","chr19","+","41845019","41852028","41847428","41851696","8","41845019,41847424,41847735,41848451,41848794,41849129,41850311,41851583,","41845101,41847652,41847881,41848528,41848975,41849256,41850700,41852028,","B4DX56","uc010xwe.3"
"ENST00000269945.8","chr19","+","41845041","41852333","41847428","41851696","9","41845041,41847424,41847735,41848451,41848794,41849129,41850311,41850525,41851583,","41845101,41847652,41847881,41848528,41848975,41849256,41850372,41850700,41852333,","Q8IXT2","uc002ors.5"
"ENST00000602098.1","chr19","+","41845050","41848819","41845050","41845050","5","41845050,41847424,41847735,41848451,41848754,","41845101,41847652,41847881,41848528,41848819,","","uc060zcy.1"
"ENST00000596258.5","chr19","+","41845089","41848485","41847428","41848485","5","41845089,41845345,41847424,41847735,41848451,","41845181,41845401,41847652,41847881,41848485,","M0R1Z9","uc060zcz.1"
"ENST00000596660.1","chr19","+","41845324","41848832","41847428","41848832","5","41845324,41847424,41847735,41848451,41848794,","41845401,41847652,41847881,41848528,41848832,","M0QZH7","uc060zda.1"
"ENST00000599022.1","chr19","+","41850243","41851648","41850243","41850243","2","41850243,41851583,","41850700,41851648,","","uc060zdb.1"
"ENST00000819711.1","chr19","-","41859442","41860149","41859442","41859442","2","41859442,41859921,","41859743,41860149,","","uc344xbq.1"
"ENST00000598466.5","chr19","+","41860254","41861606","41860254","41860254","3","41860254,41860774,41861111,","41860289,41860845,41861606,","","uc060zdc.1"
"ENST00000601492.5","chr19","+","41860254","41869084","41860774","41869084","5","41860254,41860774,41861111,41861479,41869030,","41860289,41860845,41861212,41861560,41869084,","M0R140","uc060zdd.1"
"ENST00000600467.6","chr19","+","41860254","41871416","41860774","41871377","6","41860254,41860774,41861111,41869030,41869698,41871350,","41860445,41860845,41861212,41869214,41869753,41871416,","P39019","uc060zde.2"
"ENST00000598742.6","chr19","+","41860254","41872925","41860774","41871377","6","41860254,41860774,41861111,41869030,41869698,41871350,","41860289,41860845,41861212,41869214,41869753,41872925,","P39019","uc002ort.5"
"ENST00000221975.6","chr19","+","41860256","41871416","41869080","41871377","6","41860256,41860784,41861111,41869030,41869698,41871350,","41860289,41860845,41861212,41869214,41869753,41871416,","A0A075B6E2","uc060zdf.1"
"ENST00000598261.2","chr19","+","41860277","41869146","41860774","41869146","4","41860277,41860774,41861111,41869030,","41860289,41860845,41861225,41869146,","M0QYF7","uc285pqb.1"
"ENST00000593863.5","chr19","+","41860445","41871416","41860774","41871377","6","41860445,41860774,41861111,41869030,41869698,41871350,","41860494,41860845,41861212,41869214,41869753,41871416,","P39019","uc060zdg.1"
"ENST00000598399.1","chr19","+","41860777","41869192","41860777","41863917","5","41860777,41861111,41863870,41864173,41869030,","41860845,41861212,41863985,41864899,41869192,","M0R2L9","uc060zdi.1"
"ENST00000621706.1","chr19","+","41869626","41869698","41869626","41869626","1","41869626,","41869698,","","uc032hyi.1"
"ENST00000221972.8","chr19","+","41877278","41881372","41877304","41880980","5","41877278,41878989,41879534,41880669,41880866,","41877383,41879289,41879653,41880738,41881372,","P11912","uc002orv.4"
"ENST00000597454.2","chr19","+","41877279","41880980","41877304","41880873","4","41877279,41878989,41880669,41880866,","41877383,41879653,41880738,41880980,","M0QX61","uc060zdj.2"
"ENST00000444740.2","chr19","+","41877304","41880980","41877304","41880980","5","41877304,41878989,41879534,41880669,41880866,","41877383,41879175,41879653,41880738,41880980,","P11912","uc002oru.4"
"ENST00000600387.5","chr19","+","41883172","41890776","41883172","41883172","4","41883172,41888063,41888191,41888751,","41883289,41888106,41888278,41890776,","","uc060zdk.1"
"ENST00000600274.5","chr19","+","41883182","41907454","41883182","41883182","28","41883182,41888063,41888191,41888751,41892024,41892602,41893273,41894206,41894450,41894625,41895348,41896376,41898441,41901886,41902273,41902532,41902783,41903306,41903706,41904034,41904215,41904948,41905174,41905759,41905938,41906456,41906702,41907104,","41883289,41888106,41888278,41888865,41892373,41892849,41893303,41894306,41894547,41894661,41895486,41896482,41898587,41902033,41902356,41902658,41902898,41903407,41903784,41904110,41904383,41905036,41905261,41905827,41906025,41906620,41906803,41907454,","","uc002orz.4"
"ENST00000599846.6","chr19","+","41883183","41907447","41888082","41906786","30","41883183,41888063,41888191,41888751,41892024,41892330,41892602,41893273,41894206,41894450,41894625,41895348,41896376,41897945,41898441,41901886,41902273,41902532,41902783,41903306,41903706,41904034,41904215,41904948,41905174,41905759,41905938,41906456,41906702,41907104,","41883289,41888106,41888278,41888865,41892123,41892373,41892849,41893303,41894306,41894547,41894661,41895486,41896482,41898113,41898587,41902033,41902356,41902658,41902898,41903407,41903784,41904110,41904383,41905036,41905261,41905827,41906025,41906620,41906803,41907447,","M0QZR4","uc060zdl.2"
"ENST00000354532.8","chr19","+","41883183","41907452","41888082","41906786","29","41883183,41888063,41888191,41888751,41892024,41892330,41892602,41893273,41894206,41894450,41894625,41895348,41896376,41898441,41901886,41902273,41902532,41902783,41903306,41903706,41904034,41904215,41904948,41905174,41905759,41905938,41906456,41906702,41907104,","41883289,41888106,41888278,41888865,41892123,41892373,41892849,41893303,41894306,41894547,41894661,41895486,41896482,41898587,41902033,41902356,41902658,41902898,41903407,41903784,41904110,41904383,41905036,41905261,41905827,41906025,41906620,41906803,41907452,","Q92888","uc002orx.5"
"ENST00000698932.1","chr19","+","41883199","41930073","41888082","41929870","29","41883199,41888063,41888191,41888751,41892024,41892330,41892602,41893273,41894206,41894450,41894625,41895348,41896376,41898441,41901886,41902273,41902532,41902783,41903306,41903706,41904034,41904215,41904948,41905174,41905759,41905938,41906702,41923091,41929654,","41883289,41888106,41888278,41888865,41892123,41892373,41892849,41893303,41894306,41894547,41894661,41895486,41896482,41898587,41902033,41902356,41902658,41902898,41903407,41903784,41904110,41904383,41905036,41905261,41905827,41906025,41906803,41923211,41930073,","A0A8V8TP90","uc316cec.1"
"ENST00000596957.1","chr19","+","41883223","41892528","41883223","41883223","2","41883223,41892024,","41883289,41892528,","","uc060zdm.1"
"ENST00000347545.8","chr19","+","41883224","41907454","41888082","41906786","28","41883224,41888063,41888191,41888751,41892330,41892602,41893273,41894206,41894450,41894625,41895348,41896376,41898441,41901886,41902273,41902532,41902783,41903306,41903706,41904034,41904215,41904948,41905174,41905759,41905938,41906456,41906702,41907104,","41883289,41888106,41888278,41888865,41892373,41892849,41893303,41894306,41894547,41894661,41895486,41896482,41898587,41902033,41902356,41902658,41902898,41903407,41903784,41904110,41904383,41905036,41905261,41905827,41906025,41906620,41906803,41907454,","Q92888","uc002ory.4"
"ENST00000706938.1","chr19","+","41883236","41907443","41888082","41906786","31","41883236,41888063,41888191,41888751,41892024,41892330,41892602,41893273,41894206,41894450,41894625,41895348,41896376,41897314,41897945,41898441,41901886,41902273,41902532,41902783,41903306,41903706,41904034,41904215,41904948,41905174,41905759,41905938,41906456,41906702,41907104,","41883289,41888106,41888278,41888865,41892123,41892373,41892849,41893303,41894306,41894547,41894661,41895486,41896482,41897326,41898113,41898587,41902033,41902356,41902658,41902898,41903407,41903784,41904110,41904383,41905036,41905261,41905827,41906025,41906620,41906803,41907443,","A0A9L9PYI1","uc316vln.1"
"ENST00000378152.8","chr19","+","41884369","41907454","41884467","41907413","27","41884369,41888063,41888191,41888751,41892330,41892602,41893273,41894206,41894450,41894625,41895348,41896376,41898441,41901886,41902273,41902532,41902783,41903306,41903706,41904034,41904215,41904948,41905174,41905759,41905938,41906702,41907104,","41884493,41888106,41888278,41888865,41892373,41892849,41893303,41894306,41894547,41894661,41895486,41896482,41898587,41902033,41902356,41902658,41902898,41903407,41903784,41904110,41904383,41905036,41905261,41905827,41906025,41906803,41907454,","Q92888","uc002osb.4"
"ENST00000698933.1","chr19","+","41884396","41907434","41884467","41898459","30","41884396,41888063,41888191,41888751,41892024,41892330,41892602,41893273,41894206,41894450,41894625,41895348,41896376,41897945,41898441,41901886,41902273,41902532,41902783,41903306,41903706,41904034,41904215,41904948,41905174,41905759,41905938,41906456,41906702,41907104,","41884493,41888106,41888278,41888865,41892123,41892373,41892849,41893303,41894306,41894547,41894661,41895486,41896482,41897982,41898587,41902033,41902356,41902658,41902898,41903407,41903784,41904110,41904383,41905036,41905261,41905827,41906025,41906620,41906803,41907434,","A0A8V8TMG9","uc316ced.1"
"ENST00000698934.1","chr19","+","41884424","41930062","41884467","41906786","31","41884424,41888063,41888191,41888751,41892024,41892330,41892602,41893273,41894206,41894450,41894625,41895348,41896376,41897945,41898441,41901886,41902273,41902532,41902783,41903306,41903706,41904034,41904215,41904948,41905174,41905759,41905938,41906456,41906702,41923091,41929654,","41884493,41888106,41888278,41888865,41892123,41892373,41892849,41893303,41894306,41894547,41894661,41895486,41896482,41898113,41898587,41902033,41902356,41902658,41902898,41903407,41903784,41904110,41904383,41905036,41905261,41905827,41906025,41906620,41906803,41923211,41930062,","A0A8V8TMH9","uc316cee.1"
"ENST00000337665.8","chr19","+","41884447","41907454","41884467","41906786","29","41884447,41888063,41888191,41888751,41892024,41892330,41892602,41893273,41894206,41894450,41894625,41895348,41896376,41898441,41901886,41902273,41902532,41902783,41903306,41903706,41904034,41904215,41904948,41905174,41905759,41905938,41906456,41906702,41907104,","41884493,41888106,41888278,41888865,41892123,41892373,41892849,41893303,41894306,41894547,41894661,41895486,41896482,41898587,41902033,41902356,41902658,41902898,41903407,41903784,41904110,41904383,41905036,41905261,41905827,41906025,41906620,41906803,41907454,","Q92888","uc002osa.4"
"ENST00000743954.1","chr19","-","41886577","41887497","41886577","41886577","1","41886577,","41887497,","","uc340pko.1"
"ENST00000743953.1","chr19","-","41886577","41888005","41886577","41886577","2","41886577,41887976,","41887448,41888005,","","uc340pkn.1"
"ENST00000598812.5","chr19","+","41892633","41895373","41892633","41893238","6","41892633,41893189,41894206,41894450,41894625,41895348,","41892849,41893303,41894306,41894547,41894661,41895373,","M0R3H5","uc060zdn.1"
"ENST00000594521.5","chr19","+","41894291","41902030","41894291","41902030","8","41894291,41894450,41895348,41896376,41897314,41897945,41898441,41901886,","41894306,41894547,41895486,41896482,41897326,41898113,41898587,41902030,","M0QZH8","uc060zdo.1"
