#"bin","chrom","chromStart","chromEnd","name","length","cpgNum","gcNum","perCpg","perGc","obsExp"
"885","chr19","39402541","39402973","CpG: 45","432","45","303","20.8","70.1","0.9"
"885","chr19","39403918","39404128","CpG: 24","210","24","153","22.9","72.9","0.88"
"885","chr19","39406601","39408302","CpG: 109","1701","109","1097","12.8","64.5","0.63"
"885","chr19","39409499","39410248","CpG: 61","749","61","450","16.3","60.1","0.91"
"885","chr19","39412396","39413663","CpG: 107","1267","107","873","16.9","68.9","0.71"
"885","chr19","39435584","39436223","CpG: 56","639","56","397","17.5","62.1","0.91"
"885","chr19","39445291","39445998","CpG: 62","707","62","446","17.5","63.1","0.89"
"886","chr19","39480706","39481078","CpG: 46","372","46","264","24.7","71","0.98"
"886","chr19","39498757","39499500","CpG: 63","743","63","523","17","70.4","0.69"
"886","chr19","39502717","39503125","CpG: 59","408","59","312","28.9","76.5","0.99"
"886","chr19","39506950","39507651","CpG: 94","701","94","518","26.8","73.9","0.98"
"886","chr19","39515008","39515986","CpG: 90","978","90","687","18.4","70.2","0.78"
"886","chr19","39532312","39533027","CpG: 69","715","69","459","19.3","64.2","0.94"
"886","chr19","39539486","39540345","CpG: 90","859","90","581","21","67.6","0.93"
"888","chr19","39824286","39824504","CpG: 21","218","21","146","19.3","67","0.87"
"888","chr19","39826716","39826973","CpG: 30","257","30","198","23.3","77","0.79"
"888","chr19","39833267","39834365","CpG: 84","1098","84","727","15.3","66.2","0.7"
"889","chr19","39846237","39846571","CpG: 42","334","42","236","25.1","70.7","1.04"
"889","chr19","39872055","39872646","CpG: 41","591","41","392","13.9","66.3","0.63"
"889","chr19","39875386","39875968","CpG: 50","582","50","385","17.2","66.2","0.79"
"889","chr19","39886227","39886496","CpG: 20","269","20","173","14.9","64.3","0.72"
"889","chr19","39889576","39889826","CpG: 20","250","20","171","16","68.4","0.68"
"889","chr19","39891641","39892181","CpG: 47","540","47","350","17.4","64.8","0.83"
"889","chr19","39905828","39906078","CpG: 20","250","20","171","16","68.4","0.68"
"889","chr19","39915152","39915864","CpG: 74","712","74","505","20.8","70.9","0.83"
"889","chr19","39924387","39924704","CpG: 35","317","35","216","22.1","68.1","0.95"
"889","chr19","39970604","39971021","CpG: 39","417","39","268","18.7","64.3","0.92"
"890","chr19","39996852","39997387","CpG: 44","535","44","336","16.4","62.8","0.84"
"890","chr19","40055913","40056243","CpG: 31","330","31","210","18.8","63.6","0.99"
"890","chr19","40090633","40090956","CpG: 26","323","26","210","16.1","65","0.82"
"891","chr19","40190904","40192286","CpG: 154","1382","154","984","22.3","71.2","0.88"
"891","chr19","40213507","40214208","CpG: 88","701","88","481","25.1","68.6","1.07"
"891","chr19","40217197","40218482","CpG: 105","1285","105","839","16.3","65.3","0.78"
"891","chr19","40223180","40223523","CpG: 38","343","38","246","22.2","71.7","0.87"
"891","chr19","40224478","40224805","CpG: 23","327","23","211","14.1","64.5","0.68"
"891","chr19","40226168","40226758","CpG: 57","590","57","409","19.3","69.3","0.82"
"892","chr19","40284830","40285700","CpG: 89","870","89","589","20.5","67.7","0.91"
"892","chr19","40348273","40348826","CpG: 66","553","66","400","23.9","72.3","0.93"
"892","chr19","40365710","40365917","CpG: 18","207","18","151","17.4","72.9","0.66"
"893","chr19","40380834","40381174","CpG: 26","340","26","220","15.3","64.7","0.73"
"893","chr19","40383919","40384145","CpG: 17","226","17","141","15","62.4","0.77"
"893","chr19","40389561","40389886","CpG: 22","325","22","192","13.5","59.1","0.78"
"893","chr19","40398537","40399048","CpG: 46","511","46","338","18","66.1","0.82"
"893","chr19","40403593","40403930","CpG: 35","337","35","234","20.8","69.4","0.91"
"893","chr19","40404108","40404419","CpG: 27","311","27","210","17.4","67.5","0.79"
"893","chr19","40420733","40421461","CpG: 54","728","54","510","14.8","70.1","0.62"
"893","chr19","40425354","40426206","CpG: 77","852","77","555","18.1","65.1","0.86"
"893","chr19","40433897","40434191","CpG: 32","294","32","214","21.8","72.8","0.82"
"893","chr19","40443241","40443641","CpG: 31","400","31","260","15.5","65","0.76"
"893","chr19","40444118","40444870","CpG: 70","752","70","505","18.6","67.2","0.84"
"893","chr19","40465569","40467486","CpG: 168","1917","168","1233","17.5","64.3","0.86"
"893","chr19","40489973","40490212","CpG: 24","239","24","160","20.1","66.9","0.9"
"894","chr19","40512618","40513579","CpG: 102","961","102","598","21.2","62.2","1.12"
"894","chr19","40519407","40520199","CpG: 89","792","89","564","22.5","71.2","0.9"
"894","chr19","40529193","40529533","CpG: 42","340","42","251","24.7","73.8","0.91"
"894","chr19","40530483","40530830","CpG: 49","347","49","283","28.2","81.6","0.87"
"894","chr19","40549218","40549425","CpG: 25","207","25","150","24.2","72.5","0.96"
"894","chr19","40554152","40554659","CpG: 51","507","51","365","20.1","72","0.81"
"894","chr19","40567738","40568245","CpG: 66","507","66","379","26","74.8","0.95"
"894","chr19","40570436","40570792","CpG: 36","356","36","212","20.2","59.6","1.15"
"894","chr19","40576709","40577449","CpG: 50","740","50","478","13.5","64.6","0.65"
"894","chr19","40596939","40597240","CpG: 31","301","31","184","20.6","61.1","1.1"
"894","chr19","40598060","40598416","CpG: 30","356","30","253","16.9","71.1","0.68"
"894","chr19","40600095","40600509","CpG: 39","414","39","302","18.8","72.9","0.71"
"894","chr19","40601087","40601674","CpG: 81","587","81","464","27.6","79","0.89"
"894","chr19","40603707","40604169","CpG: 35","462","35","324","15.2","70.1","0.62"
"894","chr19","40605062","40605861","CpG: 70","799","70","508","17.5","63.6","0.87"
"894","chr19","40609539","40609861","CpG: 32","322","32","229","19.9","71.1","0.79"
"894","chr19","40613125","40614488","CpG: 102","1363","102","803","15","58.9","0.87"
"894","chr19","40623942","40624207","CpG: 25","265","25","183","18.9","69.1","0.82"
"894","chr19","40627124","40627325","CpG: 18","201","18","142","17.9","70.6","0.76"
"894","chr19","40629372","40629744","CpG: 42","372","42","266","22.6","71.5","0.92"
"895","chr19","40662895","40663185","CpG: 36","290","36","223","24.8","76.9","0.85"
"895","chr19","40690374","40691202","CpG: 74","828","74","495","17.9","59.8","1"
"895","chr19","40714981","40715300","CpG: 23","319","23","214","14.4","67.1","0.64"
"895","chr19","40716693","40717224","CpG: 57","531","57","372","21.5","70.1","0.89"
"895","chr19","40750412","40751329","CpG: 75","917","75","544","16.4","59.3","0.93"
"896","chr19","40777975","40778371","CpG: 46","396","46","280","23.2","70.7","0.93"
"896","chr19","40798562","40799805","CpG: 124","1243","124","759","20","61.1","1.07"
"896","chr19","40801077","40801408","CpG: 29","331","29","225","17.5","68","0.76"
"896","chr19","40810638","40811413","CpG: 68","775","68","498","17.5","64.3","0.87"
"896","chr19","40811887","40812246","CpG: 28","359","28","236","15.6","65.7","0.73"
"896","chr19","40848546","40848780","CpG: 26","234","26","164","22.2","70.1","0.91"
"896","chr19","40880371","40880684","CpG: 30","313","30","215","19.2","68.7","0.81"
"898","chr19","41025899","41026146","CpG: 26","247","26","170","21.1","68.8","0.9"
"898","chr19","41089990","41090235","CpG: 29","245","29","175","23.7","71.4","0.93"
"898","chr19","41124580","41124889","CpG: 36","309","36","208","23.3","67.3","1.05"
"898","chr19","41127871","41128142","CpG: 25","271","25","183","18.5","67.5","0.83"
"898","chr19","41134726","41134931","CpG: 17","205","17","139","16.6","67.8","0.74"
"898","chr19","41135402","41136177","CpG: 69","775","69","495","17.8","63.9","0.89"
"899","chr19","41192838","41193277","CpG: 40","439","40","299","18.2","68.1","0.79"
"899","chr19","41226101","41226660","CpG: 56","559","56","402","20","71.9","0.77"
"899","chr19","41263310","41263512","CpG: 22","202","22","122","21.8","60.4","1.24"
"899","chr19","41264108","41265208","CpG: 103","1100","103","693","18.7","63","0.96"
"900","chr19","41310120","41310445","CpG: 38","325","38","213","23.4","65.5","1.14"
"900","chr19","41331109","41331325","CpG: 24","216","24","157","22.2","72.7","0.84"
"900","chr19","41351342","41351681","CpG: 33","339","33","251","19.5","74","0.72"
"900","chr19","41352622","41354195","CpG: 139","1573","139","1070","17.7","68","0.78"
"900","chr19","41363768","41364228","CpG: 46","460","46","291","20","63.3","1.01"
"900","chr19","41376602","41376868","CpG: 33","266","33","190","24.8","71.4","0.98"
"900","chr19","41397209","41397456","CpG: 27","247","27","165","21.9","66.8","0.98"
"901","chr19","41439785","41439999","CpG: 18","214","18","128","16.8","59.8","0.94"
"901","chr19","41522008","41522341","CpG: 54","333","54","259","32.4","77.8","1.07"
"902","chr19","41564997","41565253","CpG: 28","256","28","188","21.9","73.4","0.82"
"902","chr19","41643879","41644262","CpG: 42","383","42","231","21.9","60.3","1.25"
"904","chr19","41844612","41845294","CpG: 51","682","51","437","15","64.1","0.73"
"904","chr19","41859608","41860695","CpG: 110","1087","110","738","20.2","67.9","0.88"
"904","chr19","41882798","41884656","CpG: 144","1858","144","1040","15.5","56","1.02"
"904","chr19","41904163","41904383","CpG: 23","220","23","157","20.9","71.4","0.82"
"904","chr19","41908223","41908432","CpG: 17","209","17","152","16.3","72.7","0.62"
"904","chr19","41912840","41913361","CpG: 50","521","50","383","19.2","73.5","0.76"
"904","chr19","41927764","41928330","CpG: 38","566","38","311","13.4","54.9","0.89"
"904","chr19","41935878","41936082","CpG: 19","204","19","119","18.6","58.3","1.11"
"904","chr19","41939868","41941103","CpG: 94","1235","94","721","15.2","58.4","0.89"
"905","chr19","41958599","41959543","CpG: 74","944","74","643","15.7","68.1","0.69"
"905","chr19","41993667","41994408","CpG: 76","741","76","519","20.5","70","0.84"
"905","chr19","41997109","41997334","CpG: 20","225","20","168","17.8","74.7","0.66"
"905","chr19","41998578","41999332","CpG: 102","754","102","553","27.1","73.3","1.01"
"905","chr19","42005707","42005942","CpG: 20","235","20","143","17","60.9","0.94"
"905","chr19","42042495","42042744","CpG: 25","249","25","171","20.1","68.7","0.88"
"906","chr19","42075783","42076524","CpG: 83","741","83","483","22.4","65.2","1.08"
"906","chr19","42080364","42080603","CpG: 19","239","19","163","15.9","68.2","0.72"
"906","chr19","42080794","42081065","CpG: 19","271","19","171","14","63.1","0.71"
"906","chr19","42095355","42095766","CpG: 30","411","30","269","14.6","65.5","0.68"
"906","chr19","42133125","42133532","CpG: 36","407","36","265","17.7","65.1","0.84"
"906","chr19","42177152","42177478","CpG: 32","326","32","216","19.6","66.3","0.9"
"906","chr19","42196534","42196823","CpG: 23","289","23","200","15.9","69.2","0.71"
"906","chr19","42199452","42199824","CpG: 27","372","27","254","14.5","68.3","0.64"
"907","chr19","42216674","42217980","CpG: 120","1306","120","899","18.4","68.8","0.8"
"907","chr19","42220038","42220513","CpG: 41","475","41","315","17.3","66.3","0.8"
"907","chr19","42225264","42226209","CpG: 63","945","63","610","13.3","64.6","0.66"
"907","chr19","42242162","42243166","CpG: 113","1004","113","704","22.5","70.1","0.92"
"907","chr19","42244757","42245123","CpG: 29","366","29","222","15.8","60.7","0.87"
"907","chr19","42253343","42255318","CpG: 179","1975","179","1296","18.1","65.6","0.85"
"907","chr19","42268180","42269373","CpG: 94","1193","94","744","15.8","62.4","0.81"
"907","chr19","42273084","42273598","CpG: 37","514","37","314","14.4","61.1","0.78"
"907","chr19","42279922","42281390","CpG: 111","1468","111","909","15.1","61.9","0.8"
"907","chr19","42283597","42284919","CpG: 160","1322","160","898","24.2","67.9","1.06"
"907","chr19","42301984","42302719","CpG: 68","735","68","495","18.5","67.3","0.82"
"907","chr19","42306861","42307067","CpG: 21","206","21","138","20.4","67","0.92"
"907","chr19","42313260","42313886","CpG: 55","626","55","393","17.6","62.8","0.9"
"907","chr19","42323591","42324997","CpG: 128","1406","128","880","18.2","62.6","0.97"
"907","chr19","42325403","42326445","CpG: 69","1042","69","630","13.2","60.5","0.72"
"908","chr19","42369546","42369802","CpG: 20","256","20","174","15.6","68","0.69"
"908","chr19","42375485","42376136","CpG: 51","651","51","416","15.7","63.9","0.77"
"908","chr19","42387159","42387563","CpG: 42","404","42","295","20.8","73","0.79"
"908","chr19","42396864","42397223","CpG: 31","359","31","234","17.3","65.2","0.82"
"908","chr19","42401571","42402198","CpG: 73","627","73","444","23.3","70.8","0.93"
"908","chr19","42410348","42410737","CpG: 31","389","31","263","15.9","67.6","0.7"
"908","chr19","42423133","42424446","CpG: 102","1313","102","861","15.5","65.6","0.73"
"910","chr19","42697947","42698161","CpG: 20","214","20","143","18.7","66.8","0.84"
"916","chr19","43408015","43408483","CpG: 42","468","42","328","17.9","70.1","0.73"
"916","chr19","43414702","43414975","CpG: 20","273","20","164","14.7","60.1","0.81"
"916","chr19","43463095","43464473","CpG: 108","1378","108","901","15.7","65.4","0.73"
"916","chr19","43475207","43475532","CpG: 35","325","35","217","21.5","66.8","0.97"
"916","chr19","43503862","43504741","CpG: 78","879","78","578","17.7","65.8","0.83"
"917","chr19","43526975","43527298","CpG: 32","323","32","231","19.8","71.5","0.78"
"917","chr19","43533145","43534134","CpG: 70","989","70","604","14.2","61.1","0.76"
"917","chr19","43535080","43535604","CpG: 52","524","52","378","19.8","72.1","0.89"
"917","chr19","43575430","43575753","CpG: 38","323","38","223","23.5","69","0.99"
"917","chr19","43592071","43593356","CpG: 103","1285","103","880","16","68.5","0.69"
"917","chr19","43594773","43595331","CpG: 54","558","54","391","19.4","70.1","0.8"
"917","chr19","43595981","43596688","CpG: 59","707","59","455","16.7","64.4","0.81"
"917","chr19","43619333","43620092","CpG: 75","759","75","477","19.8","62.8","1.01"
"917","chr19","43639363","43640347","CpG: 112","984","112","723","22.8","73.5","0.89"
"918","chr19","43668764","43669100","CpG: 31","336","31","219","18.5","65.2","0.96"
"918","chr19","43699406","43699835","CpG: 52","429","52","312","24.2","72.7","0.93"
"918","chr19","43718706","43719791","CpG: 92","1085","92","725","17","66.8","0.76"
"918","chr19","43754461","43755191","CpG: 81","730","81","501","22.2","68.6","0.96"
"918","chr19","43774121","43774625","CpG: 52","504","52","354","20.6","70.2","0.84"
"919","chr19","43798513","43799024","CpG: 56","511","56","357","21.9","69.9","0.9"
"919","chr19","43820284","43820857","CpG: 46","573","46","342","16.1","59.7","0.92"
"919","chr19","43901665","43901901","CpG: 18","236","18","141","15.3","59.7","0.86"
"920","chr19","43935048","43935460","CpG: 35","412","35","251","17","60.9","0.93"
"920","chr19","43951159","43951580","CpG: 34","421","34","251","16.2","59.6","0.92"
"920","chr19","44002927","44003148","CpG: 19","221","19","129","17.2","58.4","1.04"
"920","chr19","44025241","44025626","CpG: 27","385","27","232","14","60.3","0.77"
"921","chr19","44071963","44072411","CpG: 34","448","34","261","15.2","58.3","0.93"
"921","chr19","44094221","44094701","CpG: 38","480","38","294","15.8","61.2","0.86"
"921","chr19","44113337","44113741","CpG: 33","404","33","243","16.3","60.1","0.91"
"921","chr19","44141341","44141916","CpG: 44","575","44","354","15.3","61.6","0.82"
"922","chr19","44212308","44212562","CpG: 18","254","18","138","14.2","54.3","0.96"
"922","chr19","44259825","44260159","CpG: 24","334","24","203","14.4","60.8","0.79"
"923","chr19","44304744","44305076","CpG: 27","332","27","215","16.3","64.8","0.79"
"923","chr19","44356505","44356776","CpG: 21","271","21","167","15.5","61.6","0.82"
"924","chr19","44448228","44448621","CpG: 37","393","37","245","18.8","62.3","0.98"
"924","chr19","44500077","44500794","CpG: 69","717","69","480","19.2","66.9","0.86"
"925","chr19","44643774","44644421","CpG: 63","647","63","464","19.5","71.7","0.76"
"925","chr19","44647097","44647562","CpG: 37","465","37","301","15.9","64.7","0.76"
"926","chr19","44704056","44704272","CpG: 20","216","20","153","18.5","70.8","0.74"
"926","chr19","44707842","44708056","CpG: 17","214","17","146","15.9","68.2","0.7"
"926","chr19","44748510","44749073","CpG: 82","563","82","460","29.1","81.7","0.87"
"926","chr19","44754446","44754661","CpG: 17","215","17","148","15.8","68.8","0.7"
"926","chr19","44757095","44758552","CpG: 114","1457","114","889","15.6","61","0.85"
"926","chr19","44777876","44778098","CpG: 23","222","23","162","20.7","73","0.78"
